code,name,series,element,tagname,wishlist,gen,owner,fought,frame,custom_frame,3D,morph,glow,bg,attack,defense,speed,hp,moves,level
ob3m37,Atsumu Miya,Haikyu!!,earth,3d,126,1924,N/A,N/A,0,N/A,false,false,N/A,N/A,51,46,57,244,"Spi, Mim",1
ob3ky9,Tsukiko Tsutsukakushi,"The ""Hentai"" Prince and the Stony Cat.",light,3d,9,1923,N/A,N/A,0,N/A,false,false,N/A,N/A,52,58,51,269,"Ser, Tau",1
ob3gdm,Sara Matsunaga,Ever 17: The Out of Infinity,earth,3d,0,696,N/A,N/A,0,N/A,false,false,N/A,N/A,43,72,61,267,"Har, Rot",1
ob3bk9,Aimoto Rinku,D4DJ,wind,3d,19,170,N/A,N/A,0,N/A,false,false,N/A,N/A,41,74,51,271,"Pur, Vor",1
ob38f9,Kotori Itsuka,Date A Live,ice,3d,85,878,N/A,N/A,0,N/A,false,false,N/A,N/A,40,54,43,251,"Tau, Mys",1
ob2v20,Raiden Shogun,Genshin Impact,wind,genshin,2858,772,N/A,N/A,0,N/A,false,false,N/A,N/A,47,41,52,269,"Und, Bel",1
ob2qiz,Subaru Akehoshi,Ensemble Stars!,wood,3d,22,1587,N/A,N/A,0,N/A,false,false,N/A,N/A,48,58,51,246,"Bli, Spi",1
ob2lem,Eiai Nano,"The 100 Girlfriends Who Really, Really, Really, Really, Really Love You",ice,3d,50,940,N/A,N/A,0,N/A,false,false,N/A,N/A,40,54,41,272,"Tri, Bod",1
oazc1n,Kikyou,InuYasha,ice,3d,18,1795,N/A,N/A,0,N/A,false,false,N/A,N/A,59,43,58,309,"Spi, Ato",1
oaz3l4,Kona,Boruto: Naruto Next Generations,void,3d,0,1669,N/A,N/A,0,N/A,false,false,N/A,N/A,48,57,43,310,"Eth, Pur",1
oaymgx,Emiko,Valiant Force,wood,deck2,0,832,N/A,N/A,0,$021c0,false,false,N/A,N/A,60,55,60,408,"Bod, For",29
oaywaj,Haebin,Gugudan,fire,cool,0,1322,N/A,N/A,0,N/A,false,false,N/A,N/A,60,44,62,251,"Sha, Mys",1
oay7aq,Ginny Fin de Salvan,The Greatest Demon Lord is Reborn as a Typical Nobody,wood,3d,10,520,N/A,N/A,0,N/A,false,false,N/A,N/A,41,40,59,268,"Out, Sha",1
oay392,Yakuzen Yaku,"The 100 Girlfriends Who Really, Really, Really, Really, Really Love You",wind,3d,11,1410,N/A,N/A,0,N/A,false,false,N/A,N/A,59,48,51,260,"Sou, Cos",1
oaxyh2,Ten,NCT,wood,3d,38,1870,N/A,N/A,0,N/A,false,false,N/A,N/A,51,47,44,271,"Eth, Tau",1
oaxq5t,Touma Higemaru,Tokyo Ghoul:re,void,3d,0,1533,N/A,N/A,0,N/A,false,false,N/A,N/A,60,43,50,232,"Hol, Ban",1
oaxgp0,Yoshimoto Shizuka,"The 100 Girlfriends Who Really, Really, Really, Really, Really Love You",light,3d,47,1999,N/A,N/A,0,N/A,false,false,N/A,N/A,53,57,60,248,"Tem, Bli",1
oaxcdq,Blackbeard,Tom Clancy's Rainbow Six Siege,void,deck2,1,1516,N/A,N/A,0,N/A,false,false,N/A,N/A,58,58,77,345,"Dra, Eth",9
oax92b,Suika Ibuki,Touhou,light,3d,17,518,N/A,N/A,0,N/A,false,false,N/A,N/A,45,57,41,257,"Tem, Alm",1
oax3xb,Aia Amare,Nijisanji EN,earth,spring,25,1920,N/A,N/A,0,N/A,false,false,N/A,N/A,44,59,42,270,"Dra, Spi",1
oax1c3,Shoutarou Kaneda,AKIRA,earth,3d,14,1689,N/A,N/A,0,N/A,false,false,N/A,N/A,82,48,40,250,"Roc, Und",1
oawkvs,Bronya,Honkai Star Rail,metal,hsr,149,1753,N/A,N/A,0,N/A,false,false,N/A,N/A,53,47,59,280,"Ref, Tem",1
oawk1x,Chihiro Fujisaki,Danganronpa: Trigger Happy Havoc,metal,3d,53,1503,N/A,N/A,0,N/A,false,false,N/A,N/A,46,49,54,275,"Rol, Mim",1
oawiju,Joshua,Fire Emblem: The Sacred Stones,metal,3d,3,673,N/A,N/A,0,N/A,false,false,N/A,N/A,47,42,51,288,"Bel, Wil",1
oawct3,Viktor,Arcane,wind,fav,63,1839,N/A,N/A,0,N/A,false,false,N/A,N/A,60,54,48,242,"Nec, Har",1
oavtki,Jing Yuan,Honkai Star Rail,earth,hsr,349,1791,N/A,N/A,0,N/A,false,false,N/A,N/A,48,57,41,258,"Mys, Ven",1
oavpvo,Olivia,Garena Free Fire,earth,3d,3,1312,N/A,N/A,0,N/A,false,false,N/A,N/A,45,48,49,279,"Pur, Nec",1
oatr3j,Desumi Magahara,Love After World Domination,metal,3d,24,834,N/A,N/A,0,N/A,false,false,N/A,N/A,44,53,55,232,"Alm, Vor",1
oatmx2,Marceline,Adventure Time,wood,fav,184,1356,N/A,N/A,0,N/A,false,false,N/A,N/A,49,48,42,266,"Mys, Eth",1
oatfhc,Cocolia,Honkai Star Rail,ice,hsr,8,1774,N/A,N/A,0,N/A,false,false,N/A,N/A,51,59,52,280,"Mys, Cos",1
oasmm8,Florina,Fire Emblem: The Blazing Blade,ice,3d,1,856,N/A,N/A,0,N/A,false,false,N/A,N/A,54,48,49,346,"Tau, Bod",1
oas9uh,Kalawarner,High School DxD,earth,3d,10,863,N/A,N/A,0,N/A,false,false,N/A,N/A,41,40,41,281,"Hyp, Eth",1
oas5lc,Daniel Park,Lookism,wood,fav,126,1850,N/A,N/A,0,N/A,false,false,N/A,N/A,54,77,57,239,"Cos, Vis",1
oas4le,Sumin,xikers,metal,cool,6,977,N/A,N/A,0,N/A,false,false,N/A,N/A,48,80,43,253,"Out, Vor",1
oarwk9,Ellie,Tokyo Afterschool Summoners,earth,3d,0,849,N/A,N/A,0,N/A,false,false,N/A,N/A,59,49,53,326,"Har, For",1
oarmw6,GUMI,Vocaloid,void,3d,97,733,N/A,N/A,0,N/A,false,false,N/A,N/A,42,55,43,270,"Bod, Dru",1
oarhj4,Aimer,SOLOIST,fire,fav,17,1655,N/A,N/A,0,N/A,false,false,N/A,N/A,57,47,55,273,"Tim, For",1
oar6gu,D.O.,EXO,wind,cool,38,792,N/A,N/A,0,N/A,false,false,N/A,N/A,40,40,46,335,"For, Spi",1
oaqwt5,Dragonite,Pokemon Generation I,earth,3d,25,1252,N/A,N/A,0,N/A,false,false,N/A,N/A,58,48,52,235,"Bli, Ato",1
oaqm8w,Wednesday Addams,Wednesday,ice,fav,202,1398,N/A,N/A,0,N/A,false,false,N/A,N/A,50,57,58,231,"Ven, For",1
oaqkua,Rindou Kobayashi,Food Wars! Shokugeki no Soma,void,3d,38,1603,N/A,N/A,0,N/A,false,false,N/A,N/A,54,57,57,328,"Dru, Roc",1
oaqfog,Tsunomaki Watame,Hololive,ice,3d,88,1036,N/A,N/A,0,N/A,false,false,N/A,N/A,45,44,88,260,"Har, Cos",1
oaq6um,Renee Kearse,Mana Khemia: Alchemists of Al-Revis,ice,3d,0,1411,N/A,N/A,0,N/A,false,false,N/A,N/A,42,75,59,248,"Hol, Rot",1
oapudm,Seira J. Loyard,Noblesse,void,seiseiii,5,1658,N/A,N/A,0,N/A,false,false,N/A,N/A,52,44,40,268,"Und, Tau",1
oaps0j,Reki Kyan,SK8 the Infinity,void,3d,249,573,N/A,N/A,0,N/A,false,false,N/A,N/A,43,49,50,320,"Vor, Und",1
oao1o7,Franken Stein,Soul Eater,ice,3d,84,1183,N/A,N/A,0,N/A,false,false,N/A,N/A,50,56,47,258,"Vor, Hol",1
oanofj,Herrscher of Thunder,Honkai Impact 3rd,earth,fav,96,1889,N/A,N/A,0,N/A,false,false,N/A,N/A,43,60,43,288,"Vor, Sou",1
oanf4h,MOAMETAL,BABYMETAL,fire,3d,32,1882,N/A,N/A,0,N/A,false,false,N/A,N/A,56,57,44,291,"Hyp, Sha",1
oan5gl,Sophie Hatter,Howl's Moving Castle,ice,3d,79,1268,N/A,N/A,0,N/A,false,false,N/A,N/A,78,57,45,237,"Nec, Spi",1
oan094,Kasumi Miwa,Jujutsu Kaisen,ice,jjk,104,1961,N/A,N/A,0,N/A,false,false,N/A,N/A,46,41,40,280,"Mim, Tau",1
oamt2h,Cloud Strife,Final Fantasy VII,void,3d,308,1567,N/A,N/A,0,N/A,false,false,N/A,N/A,55,48,59,238,"Bli, Vor",1
oamsuh,La Signora,Genshin Impact,ice,genshin,81,916,N/A,N/A,0,N/A,false,false,N/A,N/A,46,51,42,279,"Hel, Hol",1
oampwn,Gekko,Valorant,void,valorant,37,1779,N/A,N/A,0,N/A,false,false,N/A,N/A,54,58,49,293,"Tri, Hol",1
oami9j,Ortho Shroud,Twisted Wonderland,wood,3d,17,1540,N/A,N/A,0,N/A,false,false,N/A,N/A,46,40,48,268,"Spi, Sha",1
oamclf,Illyasviel von Einzbern,Fate/Zero,wood,3d,77,945,N/A,N/A,0,N/A,false,false,N/A,N/A,57,47,42,252,"Ato, Bli",1
oam3ia,Master Chief,Halo,earth,3d,88,942,N/A,N/A,0,N/A,false,false,N/A,N/A,57,55,48,249,"Und, Pur",1
oaltp0,Jeongyeon,Twice,light,3d,217,1102,N/A,N/A,0,N/A,false,false,N/A,N/A,70,49,59,240,"Nec, Tim",1
oaleuy,Kamisato Ayato,Genshin Impact,wind,genshin,588,133,N/A,N/A,0,N/A,false,false,N/A,N/A,58,52,43,251,"Dra, Alm",1
oal7c7,Sei Shounagon,Fate/Grand Order,earth,3d,8,1428,N/A,N/A,0,N/A,false,false,N/A,N/A,52,41,68,297,"Ato, Cos",1
oal611,Chiaki,Kakuriyo: Bed and Breakfast for Spirits,light,3d,0,1063,N/A,N/A,0,N/A,false,false,N/A,N/A,77,41,66,295,"Dra, Spi",1
oal3un,Lifeweaver,Overwatch,ice,3d,17,1224,N/A,N/A,0,N/A,false,false,N/A,N/A,55,43,44,254,"Dra, Roc",1
oal1zr,Zero,Drakengard 3,metal,3d,14,1541,N/A,N/A,0,N/A,false,false,N/A,N/A,55,48,80,273,"Hyp, Ato",1
oal0sq,MC,For All Time,wood,3d,6,1430,N/A,N/A,0,N/A,false,false,N/A,N/A,50,69,48,320,"Tem, Vor",1
oakznf,Felt Blanchimont,Atelier Iris 2: The Azoth of Destiny,metal,3d,0,645,N/A,N/A,0,N/A,false,false,N/A,N/A,45,52,59,311,"Wil, Ato",1
oakwqh,Bora,Soccer Spirits,wood,3d,0,1857,N/A,N/A,0,N/A,false,false,N/A,N/A,49,49,49,267,"Rol, Bel",1
oakves,Lusterdawn,My Little Pony: Friendship Is Magic,metal,3d,0,1336,N/A,N/A,0,N/A,false,false,N/A,N/A,52,40,67,255,"Rot, Ban",1
oakuba,Rosa,Tears of Themis,void,3d,35,1936,N/A,N/A,0,N/A,false,false,N/A,N/A,48,47,51,255,"Spi, Hol",1
oakrg5,Bang Chan,Stray Kids,earth,3d,384,1080,N/A,N/A,0,N/A,false,false,N/A,N/A,40,41,53,249,"Roc, Tim",1
oakm1x,Dier,Girls Frontline,ice,3d,0,1394,N/A,N/A,0,N/A,false,false,N/A,N/A,54,50,54,231,"Ven, Hol",1
oakejj,Luna,f(x),metal,cool,5,852,N/A,N/A,0,N/A,false,false,N/A,N/A,41,60,52,285,"Hel, Tau",1
oakdcf,Baek Cirrus,Lost in the Cloud,light,3d,126,1861,N/A,N/A,0,N/A,false,false,N/A,N/A,56,72,49,268,"Ven, Out",1
oak6mh,Frisk,Undertale,void,3d,64,566,N/A,N/A,0,N/A,false,false,N/A,N/A,72,43,54,252,"Rol, For",1
oajvsb,Masa,Nyan Koi!,light,3d,1,948,N/A,N/A,0,N/A,false,false,N/A,N/A,44,52,40,250,"Alm, Ser",1
oajtfd,Xenovia Quarta,High School DxD New,wood,3d,207,1579,N/A,N/A,0,N/A,false,false,N/A,N/A,59,55,78,300,"Mys, Bod",1
oajsi8,Amemiya Nazuna,VShojo,earth,3d,35,751,N/A,N/A,0,N/A,false,false,N/A,N/A,49,44,52,247,"Hel, Eth",1
oajp4e,Katniss Everdeen,The Hunger Games,metal,3d,42,563,N/A,N/A,0,N/A,false,false,N/A,N/A,56,54,47,280,"Ref, Vis",1
oah3k0,Asahi Azumane,Haikyu!!,void,3d,50,1649,N/A,N/A,0,N/A,false,false,N/A,N/A,41,51,52,233,"Dru, Eth",1
oah2at,Soraru,After the Rain - AtR,void,3d,18,1890,N/A,N/A,0,N/A,false,false,N/A,N/A,52,48,41,258,"Ban, Ven",1
oagy6b,Kohaku,Dr. Stone,void,3d,42,1383,N/A,N/A,0,N/A,false,false,N/A,N/A,52,54,50,230,"Cos, Tim",1
oaetmn,Lisa,SOLOIST,wood,seiseiii,100,765,N/A,N/A,0,N/A,false,false,N/A,N/A,57,44,51,245,"Tri, Pur",1
oagqvu,Raven,Teen Titans,wood,3d,120,668,N/A,N/A,0,N/A,false,false,N/A,N/A,49,60,50,260,"Tau, Hyp",1
oagpxf,Yong Hee,CIX,ice,cool,8,852,N/A,N/A,0,N/A,false,false,N/A,N/A,47,60,42,264,"Bli, Roc",1
oagnc7,Lee Chaolan,Tekken,void,3d,10,1136,N/A,N/A,0,N/A,false,false,N/A,N/A,60,72,83,251,"Tem, Bli",1
oaghsl,Yorki,One Piece,ice,3d,2,1764,N/A,N/A,0,N/A,false,false,N/A,N/A,57,55,50,255,"Spi, Bli",1
oageag,Espeon,Pokemon Generation II,earth,3d,33,1241,N/A,N/A,0,N/A,false,false,N/A,N/A,43,55,46,309,"Dra, Spi",1
oafw1k,Bao The Whale,Independent VTubers,light,spring,51,1638,N/A,N/A,0,N/A,false,false,N/A,N/A,43,51,54,274,"Rot, Wil",1
oaft76,Courage,Courage the Cowardly Dog,light,3d,58,974,N/A,N/A,0,N/A,false,false,N/A,N/A,42,44,60,272,"Vis, Eth",1
nkypbb,Nilou,Genshin Impact,fire,3d,264,1999,N/A,N/A,0,N/A,false,false,N/A,N/A,41,56,43,244,"Eth, Dra",1
oafn6w,Ella,PIXY,void,3d,0,926,N/A,N/A,0,N/A,false,false,N/A,N/A,49,52,55,233,"Bel, Hyp",1
oafbf7,Ganju Shiba,Bleach,metal,3d,2,806,N/A,N/A,0,N/A,false,false,N/A,N/A,60,48,41,239,"Ser, Spi",1
oaf77u,Gyuri,KARA,ice,3d,2,855,N/A,N/A,0,N/A,false,false,N/A,N/A,58,66,43,312,"Tri, Ato",1
oaf60h,Mei Toomi,CUE!,wind,3d,0,1512,N/A,N/A,0,N/A,false,false,N/A,N/A,44,53,44,263,"Ser, Spi",1
oaf2a4,Akito Sohma,Fruits Basket,wood,3d,16,1445,N/A,N/A,0,N/A,false,false,N/A,N/A,49,62,48,233,"Spi, Bel",1
oaezp1,Sheele,Akame ga Kill!,light,3d,42,1938,N/A,N/A,0,N/A,false,false,N/A,N/A,47,40,77,274,"Har, Dra",1
oaeuzw,Dino,Seventeen,void,3d,92,1459,N/A,N/A,0,N/A,false,false,N/A,N/A,49,51,60,254,"Wil, Out",1
oaetni,Tingyun,Honkai Star Rail,light,hsr,68,1519,N/A,N/A,0,N/A,false,false,N/A,N/A,45,40,40,247,"Ato, Hyp",1
oaetm2,Saya Kisaragi,Blood-C,fire,3d,22,907,N/A,N/A,0,N/A,false,false,N/A,N/A,40,55,51,246,"Alm, Spi",1
oaesci,Maimai,Sanrio,wind,3d,10,1572,N/A,N/A,0,N/A,false,false,N/A,N/A,60,46,48,296,"Pur, Vor",1
oaer6r,Suzume Amano,Princess Connect! Re Dive,wind,3d,1,705,N/A,N/A,0,N/A,false,false,N/A,N/A,59,60,59,286,"Rot, Ser",1
oaephy,Desdemona,Crush Crush,metal,3d,1,1593,N/A,N/A,0,N/A,false,false,N/A,N/A,46,40,50,281,"Wil, Dra",1
oaeimi,Passionlip,Fate/Extra,ice,3d,10,1237,N/A,N/A,0,N/A,false,false,N/A,N/A,40,57,42,257,"Mim, Bli",1
oaee0w,Arava,Valkyrie Crusade,wind,3d,0,1202,N/A,N/A,0,N/A,false,false,N/A,N/A,73,46,49,249,"For, Har",1
oae6fi,Long Yunzhu,NAME,fire,cool,0,1590,N/A,N/A,0,N/A,false,false,N/A,N/A,42,42,49,276,"Out, Bod",1
oae5c8,Kyusaku Yumeno,Bungou Stray Dogs,void,3d,38,1192,N/A,N/A,0,N/A,false,false,N/A,N/A,50,56,68,281,"Sha, Dra",1
oaduzs,Seonyou,CLASS:y,earth,3d,1,663,N/A,N/A,0,N/A,false,false,N/A,N/A,40,40,50,275,"For, Bli",1
oadtth,Muichiro Tokito,Demon Slayer,ice,give,582,1277,N/A,N/A,0,N/A,false,false,N/A,N/A,58,57,52,277,"Hel, Vis",1
oadsqa,Lauren Cabasse,Mashle,ice,3d,6,1992,N/A,N/A,0,N/A,false,false,N/A,N/A,58,52,45,235,"Dru, Ref",1
oabxn5,Jaw Titan,Attack on Titan,fire,3d,6,1273,N/A,N/A,0,N/A,false,false,N/A,N/A,47,41,55,278,"Ref, Sha",1
oabwdm,Eric Nam,SOLOIST,void,cool,7,759,N/A,N/A,0,N/A,false,false,N/A,N/A,45,52,55,238,"Roc, Cos",1
oabv6b,Sou,Utaite,earth,3d,18,1179,N/A,N/A,0,N/A,false,false,N/A,N/A,43,58,45,309,"Sha, Rot",1
oabty8,Wakana Gojou,My Dress-Up Darling,fire,3d,105,1355,N/A,N/A,0,N/A,false,false,N/A,N/A,42,60,44,241,"Tau, Roc",1
oabslk,Kazama Iroha,Hololive,wood,3d,52,662,N/A,N/A,0,N/A,false,false,N/A,N/A,58,62,44,242,"Dru, Und",1
oabnjv,Freddy Fazbear,Five Nights at Freddy's,wind,fav,131,1872,N/A,N/A,0,N/A,false,false,N/A,N/A,40,52,44,249,"Rol, Eth",1
oabm21,Misono Mika,Blue Archive,light,fav,74,1029,N/A,N/A,0,N/A,false,false,N/A,N/A,59,57,97,273,"Ven, Ban",1
oabjfu,Minoriko Aki,Touhou,ice,3d,0,752,N/A,N/A,0,N/A,false,false,N/A,N/A,93,50,71,286,"Sha, Wil",1
oabi5t,Chihiro Mutobe,Tokyo Ravens,wood,3d,1,828,N/A,N/A,0,N/A,false,false,N/A,N/A,48,41,50,272,"Vis, Tem",1
oabfon,Sonny Brisko,Nijisanji EN,earth,3d,96,555,N/A,N/A,0,N/A,false,false,N/A,N/A,87,58,46,271,"Pur, Vis",1
o9i6t3,Kamisato Ayaka,Genshin Impact,earth,genshin,814,182,N/A,N/A,0,N/A,false,false,N/A,N/A,60,58,46,234,"Dru, Nec",1
oabeg5,Hyungwon,Monsta X,ice,3d,33,1428,N/A,N/A,0,N/A,false,false,N/A,N/A,46,59,55,276,"Vor, Bli",1
oab8vc,Yamy,Rocket Girls 101,fire,cool,0,953,N/A,N/A,0,N/A,false,false,N/A,N/A,58,50,40,319,"Dru, Spi",1
oab4qo,Champagne,Food Fantasy,earth,3d,6,1230,N/A,N/A,0,N/A,false,false,N/A,N/A,45,41,54,315,"Bli, Ato",1
oab08i,Nun Bora,Nijisanji,earth,3d,3,632,N/A,N/A,0,N/A,false,false,N/A,N/A,53,46,46,237,"For, Tem",1
oaayqf,Retsu Unohana,Bleach,void,3d,92,898,N/A,N/A,0,N/A,false,false,N/A,N/A,40,60,46,247,"Tau, Roc",1
oaaxc8,Alpha,Rebuild World,metal,3d,7,933,N/A,N/A,0,N/A,false,false,N/A,N/A,48,59,41,235,"Hel, Mim",1
oaatsy,Myne,Berserk of Gluttony,void,3d,3,1182,N/A,N/A,0,N/A,false,false,N/A,N/A,40,65,40,231,"Tim, Alm",1
oaasbk,Meloco Kyoran,Nijisanji EN,fire,3d,30,977,N/A,N/A,0,N/A,false,false,N/A,N/A,47,46,59,231,"Tri, Ato",1
oaaouf,Adam,Record of Ragnarok,wood,3d,96,923,N/A,N/A,0,N/A,false,false,N/A,N/A,96,51,46,254,"Hyp, Mys",1
oaam4w,Kenma Kozume,Haikyu!!,fire,3d,318,1256,N/A,N/A,0,N/A,false,false,N/A,N/A,41,50,49,274,"Har, Wil",1
oaahjo,Medusa (Saber),Fate/Grand Order,metal,3d,18,1394,N/A,N/A,0,N/A,false,false,N/A,N/A,40,54,51,254,"Bel, Vor",1
oaab6x,Anemone,Valkyrie Crusade,light,3d,0,743,N/A,N/A,0,N/A,false,false,N/A,N/A,40,61,59,326,"For, Out",1
oaa3eo,Stitch,Call of Duty,metal,3d,25,796,N/A,N/A,0,N/A,false,false,N/A,N/A,59,56,44,282,"Ven, Pur",1
oaa16g,Hasumi Nagatomi,THE iDOLM@STER Cinderella Girls,fire,3d,1,990,N/A,N/A,0,N/A,false,false,N/A,N/A,41,51,42,279,"Bel, Dra",1
oa9z4j,Yoshikazu Miyano,Sasaki and Miyano,wind,spring,133,1812,N/A,N/A,0,N/A,false,false,N/A,N/A,63,48,57,314,"Ato, Har",1
oa9uo1,Wang Yibo,SOLOIST,metal,cool,40,1711,N/A,N/A,0,N/A,false,false,N/A,N/A,57,40,40,242,"Bli, Ven",1
oa9rw1,Sanae Kouzuki,Sakura Quest,void,3d,3,844,N/A,N/A,0,N/A,false,false,N/A,N/A,45,59,57,248,"Alm, For",1
oa9nfh,Iron Man,Marvel Cinematic Universe,wood,3d,145,1844,N/A,N/A,0,N/A,false,false,N/A,N/A,50,60,40,287,"Tim, Spi",1
oa9kom,Misuzu Gundou,Tomo-chan Is a Girl!,wood,3d,22,1100,N/A,N/A,0,N/A,false,false,N/A,N/A,43,41,42,321,"Tri, Nec",1
oa9ae9,Ren Mikihara,Full Metal Panic? Fumoffu,wood,3d,3,867,N/A,N/A,0,N/A,false,false,N/A,N/A,51,80,40,249,"Vis, Bod",1
oa97v1,Louise Sara Rault,Trapped in a Dating Sim: The World of Otome Games is Tough for Mobs,earth,3d,2,753,N/A,N/A,0,N/A,false,false,N/A,N/A,53,49,41,237,"Bel, Sou",1
oa8spd,Key,SOLOIST,earth,cool,11,710,N/A,N/A,0,N/A,false,false,N/A,N/A,41,87,60,287,"Dru, Ser",1
oa8i4x,Tarou Sakamoto,Sakamoto Days,ice,3d,84,1452,N/A,N/A,0,N/A,false,false,N/A,N/A,51,53,51,247,"Wil, Ato",1
oa8gw3,Velvet Crowe,Tales of Zestiria the Cross,wind,3d,22,1362,N/A,N/A,0,N/A,false,false,N/A,N/A,42,62,59,279,"Ato, Nec",1
oa8ak6,PuppyM,SKZOO,wood,3d,35,526,N/A,N/A,0,N/A,false,false,N/A,N/A,54,64,42,260,"Tau, Spi",1
oa84kg,Irene,Irene&Seulgi,void,cool,9,511,N/A,N/A,0,N/A,false,false,N/A,N/A,40,41,49,234,"Ref, Bel",1
oa7pf7,Lu Ting,SOLOIST,fire,cool,3,1274,N/A,N/A,0,N/A,false,false,N/A,N/A,40,60,60,231,"Hyp, Roc",1
oa7exb,Echo,Overwatch,light,3d,6,1675,N/A,N/A,0,N/A,false,false,N/A,N/A,46,77,53,294,"Out, Wil",1
oa7c14,Isaac Foster,Angels of Death,wood,3d,157,702,N/A,N/A,0,N/A,false,false,N/A,N/A,55,57,54,253,"Out, Bli",1
oa71q8,Mirajane Strauss,Fairy Tail,wind,3d,110,1559,N/A,N/A,0,N/A,false,false,N/A,N/A,54,43,42,253,"Har, Dra",1
oa6z7x,Akane,First Stage Production,ice,3d,0,1596,N/A,N/A,0,N/A,false,false,N/A,N/A,54,55,71,237,"Hel, Hol",1
oa6xx4,Ao,Yona of the Dawn,light,3d,1,901,N/A,N/A,0,N/A,false,false,N/A,N/A,53,49,52,277,"Cos, Ref",1
oa6wdf,Suzu Taniguchi,Arifureta: From Commonplace to World's Strongest,metal,3d,0,161,N/A,N/A,0,N/A,false,false,N/A,N/A,47,58,44,280,"Bli, Tem",1
oa6pna,Marcy Wu,Amphibia,fire,3d,24,1150,N/A,N/A,0,N/A,false,false,N/A,N/A,57,58,50,269,"Spi, Ato",1
oa5c89,Suomi,Girls Frontline,wind,3d,5,1742,N/A,N/A,0,N/A,false,false,N/A,N/A,55,74,47,322,"Dru, Hol",1
oa530z,Klaus Hargreeves,The Umbrella Academy,wood,3d,35,880,N/A,N/A,0,N/A,false,false,N/A,N/A,45,47,61,273,"Tau, Spi",1
oa4uqe,Jahan,KINGDOM,ice,3d,2,1272,N/A,N/A,0,N/A,false,false,N/A,N/A,53,57,45,316,"Mys, Tau",1
oa4tab,Amity Blight,The Owl House,metal,3d,90,781,N/A,N/A,0,N/A,false,false,N/A,N/A,53,49,44,284,"Bod, Vor",1
oa4q1m,Epel Felmier,Twisted Wonderland,wind,3d,37,655,N/A,N/A,0,N/A,false,false,N/A,N/A,70,74,60,239,"For, Rot",1
oa4jd5,Kenzaki Tsurugi,Blue Archive,wind,3d,26,904,N/A,N/A,0,N/A,false,false,N/A,N/A,44,54,88,249,"Eth, Hyp",1
oa4gzs,Armin Arlert,Attack on Titan,metal,3d,314,798,N/A,N/A,0,N/A,false,false,N/A,N/A,44,41,51,235,"Hol, Hel",1
oa4ga4,Jackson Wyatt,Call of Duty,metal,3d,29,994,N/A,N/A,0,N/A,false,false,N/A,N/A,61,49,42,232,"Und, For",1
oa49xq,Ruby Rose,RWBY,light,3d,139,833,N/A,N/A,0,N/A,false,false,N/A,N/A,49,45,52,291,"Hel, Eth",1
oa48dn,Mori Calliope,Hololive EN,wind,3d,508,904,N/A,N/A,0,N/A,false,false,N/A,N/A,41,50,73,260,"For, Roc",1
oa45hu,Eva,Crush Crush,light,3d,0,1387,N/A,N/A,0,N/A,false,false,N/A,N/A,55,45,48,246,"Dra, For",1
oa43y4,Kim Minji,Bad Thinking Diary,fire,3d,59,1992,N/A,N/A,0,N/A,false,false,N/A,N/A,42,51,50,307,"For, Mim",1
oa42kl,Ban Yue,Tian Guan Ci Fu,void,3d,18,1369,N/A,N/A,0,N/A,false,false,N/A,N/A,40,47,54,272,"Out, Spi",1
oa3vvj,Mumen Rider,One Punch Man,fire,3d,21,208,N/A,N/A,0,N/A,false,false,N/A,N/A,46,41,54,275,"Spi, Sou",1
oa3t4b,Jin Young-seo,A Business Proposal,ice,3d,1,1918,N/A,N/A,0,N/A,false,false,N/A,N/A,41,41,47,238,"Ven, Hol",1
oa3p7t,Biar Colossus,Promare,earth,3d,1,999,N/A,N/A,0,N/A,false,false,N/A,N/A,45,60,95,253,"Tau, Nec",1
oa3m9n,Yukina Hoshimiya,8 Beat Story,fire,3d,0,939,N/A,N/A,0,N/A,false,false,N/A,N/A,48,50,60,278,"Roc, Spi",1
oa3dow,Nicky,Sid Story,void,3d,0,1142,N/A,N/A,0,N/A,false,false,N/A,N/A,59,60,45,265,"Tim, Bod",1
oa3bsr,Gyoumei Himejima,Demon Slayer,earth,3d,125,817,N/A,N/A,0,N/A,false,false,N/A,N/A,52,42,48,280,"Hyp, Wil",1
oa3am2,Hayase Sou,Nijisanji,ice,3d,1,709,N/A,N/A,0,N/A,false,false,N/A,N/A,46,50,44,260,"Tim, Ban",1
oa386h,Fire Ranger,Tokyo Afterschool Summoners,void,3d,0,642,N/A,N/A,0,N/A,false,false,N/A,N/A,46,49,43,244,"Tau, Wil",1
oa2kje,Violet Evergarden,Violet Evergarden,light,ev3d,1043,891,N/A,N/A,0,N/A,true,false,N/A,N/A,58,43,50,268,"Tri, Ser",1
oa2j11,Matthew Raynor,Under the Green Light,fire,3d,66,847,N/A,N/A,0,N/A,false,false,N/A,N/A,57,49,60,248,"Spi, For",1
oa2ax6,Blade,Honkai Star Rail,metal,hsr,515,717,N/A,N/A,0,N/A,false,false,N/A,N/A,47,46,56,287,"Tim, Tem",1
oa29wi,Yuriko Takagi,High School of the Dead,metal,3d,7,835,N/A,N/A,0,N/A,false,false,N/A,N/A,51,46,42,259,"Sha, Hel",1
oa24gg,Oda Nobunaga,Fate/Grand Order,void,3d,64,755,N/A,N/A,0,N/A,false,false,N/A,N/A,49,51,50,279,"Hel, For",1
